a,b,c,d,e,f,g,h,i,j,k,l,m
$D,0065.00,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*39
$D,0065.18,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C8
$D,0065.21,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*C4
$D,0065.35,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*28
$D,0065.39,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*0A
$D,0065.49,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*B2
$D,0065.63,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*71
$D,0065.76,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*87
$D,0065.89,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*F9
$D,0065.93,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*13
$D,0066.08,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*39
$D,0066.30,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*5A
$D,0066.38,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*60
$D,0066.53,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*BF
$D,0066.71,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*59
$D,0066.79,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*B4
$D,0066.88,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*99
$D,0066.97,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*05
$D,0067.07,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*A9
$D,0067.11,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*FD
$D,0067.25,8.2,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*ED
$D,0067.28,8.2,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*9A
$D,0067.37,8.2,100,12.4,0.0,000,29.0,0,0.0, ,0.0,*53
$D,0067.46,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*90
$D,0067.54,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*35
$D,0067.69,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*8D
$D,0067.73,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*A1
$D,0067.82,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*69
$D,0067.96,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*19
$D,0068.00,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*D4
$D,0068.15,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C7
$D,0068.18,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*0A
$D,0068.27,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*7D
$D,0068.36,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*AC
$D,0068.44,8.2,100,12.5,0.0,000,28.0,0,0.1,0,0.0,*8F
$D,0068.64,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*F3
$D,0068.72,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A4
$D,0068.81,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*63
$D,0068.89,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*6D
$D,0069.03,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A1
$D,0069.07,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*F3
$D,0069.16,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*3D
$D,0069.31,8.2,100,12.4,0.0,000,28.0,0,0.0,0, ,*E6
$D,0069.44,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*84
$D,0069.52,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*59
$D,0069.61,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*60
$D,0069.76,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*AA
$D,0069.85,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*1C
$D,0069.94,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*0F
$D,0070.03,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*94
$D,0070.11,8.2,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*3B
$D,0070.26,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*65
$D,0070.39,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A6
$D,0070.43,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*1A
$D,0070.51,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*4E
$D,0070.66,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*E5
$D,0070.69,8.2,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*35
$D,0070.78,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*03
$D,0070.93,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*48
$D,0071.06,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*AA
$D,0071.14,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*77
$D,0071.28,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*1D
$D,0071.32,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*D5
$D,0071.42,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*0D
$D,0071.51,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*4D
$D,0071.65,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*E9
$D,0071.68,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A0
$D,0071.82,8.1,100,12.4,0.0,000,28.0,0,0.1,0,0.0,*4A
$D,0071.86,8.1,100,12.4,0.0,000,28.0,0,0.1,0,0.0,*3F
$D,0072.05,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*CF
$D,0072.19,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*6E
$D,0072.22,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A2
$D,0072.36,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*C2
$D,0072.40,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*6F
$D,0072.50,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*59
$D,0072.58,8.1,100,12.4,0.0,000,28.0,0,-0.1,0,0.0,*96
$D,0072.72,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*D6
$D,0072.76,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*59
$D,0072.85,8.2,100,12.4,0.0,000,28.0,0,-0.1,0,0.0,*6A
$D,0072.94,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*B2
$D,0073.04,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C1
$D,0073.12,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*6A
$D,0073.21,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A8
$D,0073.35,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C7
$D,0073.39,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*1D
$D,0073.48,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*50
$D,0073.63,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*A1
$D,0073.72,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*8C
$D,0073.80,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*23
$D,0073.89,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*80
$D,0073.98,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*AC
$D,0074.08,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*7A
$D,0074.17,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*AE
$D,0074.26,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*83
$D,0074.29,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*11
$D,0074.43,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*71
$D,0074.52,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C0
$D,0074.70,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*4B
$D,0074.74,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*E0
$D,0074.83,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*A1
$D,0074.97,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*2E
$D,0075.00,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*65
$D,0075.09,8.2,100,12.5,0.0,000,28.0,0,0.1,0, ,*59
$D,0075.24,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*AC
$D,0075.28,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*4F
$D,0075.37,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*7F
$D,0075.45,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*BC
$D,0075.60,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*73
$D,0075.74,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*60
$D,0075.82,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*D0
$D,0075.96,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*47
$D,0076.00,8.1,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*83
$D,0076.08,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*C0
$D,0076.17,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*FB
$D,0076.27,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*4E
$D,0076.36,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*0F
$D,0076.45,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*CC
$D,0076.53,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*84
$D,0076.62,8.1,100,12.4,0.0,000,28.0,0,-0.1,0,0.0,*35
$D,0076.71,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*51
$D,0076.81,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*AF
$D,0076.89,8.1,100,12.5,0.0,000,28.0,0,0.0, ,0.0,*4C
$D,0077.03,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*69
$D,0077.21,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*87
$D,0077.25,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*0D
$D,0077.35,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*70
$D,0077.44,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*DD
$D,0077.52,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*99
$D,0077.61,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*3A
$D,0077.70,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*78
$D,0077.85,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*D1
$D,0077.89,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*5B
$D,0077.97,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*12
$D,0078.06,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*C2
$D,0078.25,8.2,100,12.4,0.0,000,28.0,0,0.0, ,0.0,*8F
$D,0078.39,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*49
$D,0078.48,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*D1
$D,0078.57,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*F9
$D,0078.60,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*36
$D,0078.74,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*8E
$D,0078.78,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*A3
$D,0078.93,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*3F
$D,0079.01,8.1,100,12.4,0.0,140,28.0,0,0.1,0,0.0,*49
$D,0079.05,8.1,100,12.4,1.9,730,28.0,0,0.0,0,0.0,*5E
$D,0079.14,8.2,100,12.4,0.0,990,29.0,0,0.0, ,0.0,*EB
$D,0079.23,8.2,100,12.4,0.0,900,28.0,0,0.0, ,0.0,*60
$D,0079.37,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*15
$D,0079.41,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*BB
$D,0079.51,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*0B
$D,0079.59,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*47
$D,0079.68,8.1,100,12.4,0.0,000,29.0,0,0.0, ,0.0,*6C
$D,0079.86,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*13
$D,0079.94,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*73
$D,0080.04,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*A9
$D,0080.13,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*8F
$D,0080.22,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*3D
$D,0080.31,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*7E
$D,0080.40,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*D6
$D,0080.55,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*86
$D,0080.64,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*32
$D,0080.67,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*F9
$D,0080.76,8.1,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*B6
$D,0080.90,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*39
$D,0080.94,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*55
$D,0081.09,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*81
$D,0081.18,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*27
$D,0081.26,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*0D
$D,0081.30,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*FC
$D,0081.44,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*EE
$D,0081.48,8.2,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*28
$D,0081.67,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*A4
$D,0081.75,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*EA
$D,0081.84,8.1,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*25
$D,0081.98,8.2,100,12.4,0.0,000,28.0,0,0.0,0,0.0,*C1
$D,0082.01,8.2,100,12.5,0.0,000,28.0,0,0.0,0,0.0,*FA
$D,0082.25,8.2,100,12.5,0.0,000,28.0,0,0.0,0, ,*89
$D,0082.29,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*83
$D,0082.43,8.1,100,12.4,0.0,000,29.0,0,0.0,0,0.0,*CD
$D,0082.51,8.1,100,12.4,0.0,000,29.0,0,0.1,0,0.0,*26
$D,0082.60,8.1,100,12.5,0.0,000,29.0,0,0.2, ,0.0,*90
$D,0082.64,8.2,100,12.4,0.0,000,29.0,0,0.3, ,0.0,*5E
$D,0082.74,8.2,100,12.4,0.0,000,29.0,0,0.4, ,0.0,*7B
$D,0082.83,8.2,100,12.4,0.0,000,28.0,0,0.5, ,0.0,*C1
$D,0082.92,8.1,100,12.4,0.0,000,29.0,0,0.5, ,0.0,*AF
$D,0083.00,8.1,100,12.4,0.0,000,29.0,0,0.6, ,0.0,*1C
$D,0083.14,8.1,100,12.4,0.0,000,29.0,0,0.6,1,0.0,*56
$D,0083.18,8.1,100,12.5,0.0,000,28.0,0,0.6,1,0.0,*0A
$D,0083.28,8.1,100,12.4,0.0,000,29.0,0,0.7,1,0.0,*F5
$D,0083.37,8.1,100,12.4,0.0,000,29.0,0,0.6,1,0.0,*B8
$D,0083.45,8.1,100,12.4,0.0,000,29.0,0,0.6,1,0.0,*6F
$D,0083.54,8.1,100,12.4,0.0,000,29.0,0,0.5,1,0.0,*14
$D,0083.68,8.1,100,12.4,0.0,000,29.0,0,0.5,1,0.0,*C4
$D,0083.72,8.1,100,12.4,0.0,000,29.0,0,0.4,1,0.0,*E7
$D,0083.82,8.1,100,12.4,0.0,000,29.0,0,0.3,1,0.0,*28
$D,0083.90,8.1,100,12.4,0.0,000,29.0,0,0.3,1,0.0,*2D
$D,0084.04,8.1,100,12.4,0.0,000,29.0,0,0.2,1,0.0,*82
$D,0084.08,8.1,100,12.4,0.0,000,29.0,0,0.1,1,0.0,*37
$D,0084.17,8.1,100,12.4,0.0,000,29.0,0,0.1,1,0.0,*73
$D,0084.36,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*CA
$D,0084.58,8.1,100,12.5,0.0,000,28.0,0,0.0,1,0.0,*2B
$D,0084.67,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A3
$D,0084.76,8.2,100,12.5,0.0,000,28.0,0,0.0,1,0.0,*93
$D,0084.86,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*24
$D,0084.94,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*F8
$D,0085.03,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A4
$D,0085.07,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*7F
$D,0085.21,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*24
$D,0085.25,8.1,100,12.5,0.0,000,28.0,0,-0.1,1,0.0,*A2
$D,0085.40,8.1,100,12.5,0.0,000,28.0,0,-0.1,1,0.0,*2C
$D,0085.43,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*11
$D,0085.57,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*3A
$D,0085.61,8.1,100,12.4,0.0,000,28.0,0,0.0,1, ,*0A
$D,0085.70,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*B6
$D,0085.84,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*F0
$D,0085.88,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*06
$D,0085.98,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*51
$D,0086.07,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*93
$D,0086.15,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*CE
$D,0086.29,8.1,100,12.4,0.0,000,29.0,0,0.1,1,0.0,*BC
$D,0086.48,8.1,100,12.5,0.0,000,28.0,0,0.1,1,0.0,*2A
$D,0086.52,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*E6
$D,0086.75,8.2,100,12.4,0.0,000,28.0,0,0.0,1,0.0,*54
$D,0086.78,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*07
$D,0086.87,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*F6
$D,0086.95,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*BA
$D,0087.05,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*0D
$D,0087.14,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*22
$D,0087.23,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*AF
$D,0087.41,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*4A
$D,0087.55,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*EE
$D,0087.59,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*97
$D,0087.68,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*56
$D,0087.82,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*12
$D,0087.91,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*AD
$D,0087.94,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*28
$D,0088.09,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*6C
$D,0088.13,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*FF
$D,0088.22,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*C2
$D,0088.36,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*53
$D,0088.45,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*85
$D,0088.48,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*C3
$D,0088.57,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*0D
$D,0088.72,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*67
$D,0088.76,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*C5
$D,0088.85,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*F2
$D,0088.94,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*68
$D,0089.02,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*4A
$D,0089.11,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*ED
$D,0089.26,8.2,100,12.4,0.0,000,29.0,0,0.0,1, ,*47
$D,0089.30,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*43
$D,0089.44,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*96
$D,0089.48,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*DB
$D,0089.80,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*C7
$D,0089.84,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*F9
$D,0089.98,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*6D
$D,0090.01,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*20
$D,0090.10,8.1,100,12.4,0.0,000,29.0,0,0.0, ,0.0,*06
$D,0090.19,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*D1
$D,0090.34,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*24
$D,0090.38,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*95
$D,0090.47,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*CF
$D,0090.61,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*68
$D,0090.64,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*2F
$D,0090.73,8.2,100,12.5,0.0,000,29.0,0,0.0,1,0.0,*8A
$D,0090.88,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*FD
$D,0090.92,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*15
$D,0091.01,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*50
$D,0091.10,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*95
$D,0091.18,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*D3
$D,0091.27,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*5F
$D,0091.37,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*12
$D,0091.51,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*DA
$D,0091.60,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*18
$D,0091.69,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*14
$D,0091.77,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*D3
$D,0091.87,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*16
$D,0091.96,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*6E
$D,0092.00,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*DB
$D,0092.14,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*5C
$D,0092.18,8.1,100,12.5,0.0,000,29.0,0,0.0,1, ,*E4
$D,0092.26,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*91
$D,0092.41,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*3E
$D,0092.45,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*94
$D,0092.54,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*34
$D,0092.68,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*FC
$D,0092.71,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A2
$D,0092.85,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*04
$D,0092.89,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*09
$D,0092.99,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A3
$D,0093.13,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A2
$D,0093.21,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*60
$D,0093.30,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*93
$D,0093.34,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*CE
$D,0093.49,8.2,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*1D
$D,0093.52,8.2,100,12.4,0.0,000,29.0,0,-0.1,1,0.0,*1C
$D,0093.66,8.2,100,12.5,0.0,000,29.0,0,-0.1,1,0.0,*91
$D,0093.79,8.1,100,12.4,0.0,000,29.0,0,-0.1,1,0.0,*72
$D,0093.88,8.1,100,12.5,0.0,000,29.0,0,0.0,1,0.0,*1A
$D,0094.07,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*4D
$D,0094.15,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*1E
$D,0094.24,8.1,100,12.5,0.0,000,28.0,0,0.0,1,0.0,*99
$D,0094.52,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*46
$D,0094.65,8.2,100,12.4,0.0,000,29.0,0,0.1,1,0.0,*EE
$D,0094.69,8.1,100,12.4,0.0,000,29.0,0,0.1,1,0.0,*91
$D,0094.78,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*42
$D,0094.92,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*2D
$D,0094.96,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*FF
$D,0095.04,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*56
$D,0095.20,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*F4
$D,0095.28,8.1,100,12.4,0.0,000,29.0,0,0.0,1, ,*7F
$D,0095.32,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A9
$D,0095.41,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*68
$D,0095.60,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*EB
$D,0095.73,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*97
$D,0095.95,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*94
$D,0096.08,8.1,100,12.5,0.0,000,29.0,0,0.0,1,0.0,*CA
$D,0096.12,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*12
$D,0096.27,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A1
$D,0096.31,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*A1
$D,0096.45,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*6C
$D,0096.48,8.1,100,12.4,0.0,000,29.0,0,0.0,1,0.0,*25
