v1,v_1,t_1,points,v_2,h_1
4289,30.801241533482553,38.18181818181818,0.6734083515856775,23.436965926018317,62.6787679135019
4290,31.019926440158876,38.18181818181818,0.6695972813146713,23.084354362371624,58.85052102278704
4291,31.238611346835196,38.18181818181818,0.6653570317312016,22.710793786255287,54.89343527279521
4292,31.457296253511522,38.18181818181818,0.6603010395686312,22.29739851275728,50.805905965013686
4293,31.675981160187845,38.18181818181818,0.6547648977706041,21.860354089059626,46.586327315461695
4294,31.89466606686417,38.18181818181818,0.6483286596876363,21.37905053784478,42.15070510088662
4295,32.11335097354049,38.18181818181818,0.26617888535479167,0.9213672857346175,37.26761899374867
4296,32.332035880216814,38.18181818181818,0.6310945539123036,20.201135386334393,32.24229109321433
4297,32.55072078689314,38.18181818181818,0.6206721971103386,19.521839698007238,27.073106185325408
4298,32.76940569356946,38.18181818181818,0.6069716039401654,18.679004933469255,21.75844760885707
4299,32.98809060024578,38.18181818181818,0.5921424126298616,17.777236210627937,16.296697200777512
4300,11.33828483928977,39.09090909090909,0.0424048814999157,0.0,0.0
4301,11.556969745966093,39.09090909090909,0.04389441183078126,0.0,0.0
4302,11.775654652642416,39.09090909090909,0.061752334405969125,0.0,0.0
4303,11.99433955931874,39.09090909090909,0.052145276954214274,0.0,0.0
4304,12.213024465995064,39.09090909090909,0.05162022127880522,0.0,0.0
4305,12.431709372671387,39.09090909090909,0.42643609128061133,26.03032798799896,123.84113149184387
4306,12.65039427934771,39.09090909090909,0.07203633325970821,1.8658647887156592,157.9515920750445
4307,12.869079186024035,39.09090909090909,0.07400669525768058,1.8777435423046969,158.74657043802642
4308,13.087764092700358,39.09090909090909,0.075994650802751,1.8894634884624313,159.52160138373725
4309,13.30644899937668,39.09090909090909,0.07799993156174545,1.901024150610357,160.27671169083928
4310,13.525133906053004,39.09090909090909,0.08002227378146341,1.9124251047828436,161.01192812873154
4311,13.743818812729327,39.09090909090909,0.08204421305303307,1.9220480931869257,161.590348820061
4312,13.96250371940565,39.09090909090909,0.0840690083773208,1.9302670000524678,162.0435686278395
4313,14.181188626081974,39.09090909090909,0.08610878465476106,1.9382578817982798,162.47114657090873
4314,14.399873532758297,39.09090909090909,0.08816423185838428,1.9461070298471626,162.88044075360986
4315,14.61855843943462,39.09090909090909,0.09023529971179554,1.953830175997655,163.27283506702287
4316,14.837243346110945,39.09090909090909,0.09230833096331081,1.9602203622265226,163.5461014789195
4317,15.055928252787268,39.09090909090909,0.09437238109318258,1.964353189919646,163.62186759104603
